"PRODUCTO"|"ID_CLIENTE"|"CONTRATO"|"PLAZO"|"Periodicidad"|"Comisiones"|"RENTA"|"RENTAS"|"Valor Residual"|"MONTO_INICIAL_ACTIVO_S_IVA"|"TABLA AMOTIZACIÓN"|"FECHA INICIO"|"FECHA_DE_TERMINACION"|"Reestructurado"|"Tipo de Reestrucutra"|"Region"|"Moneda"
"4026"|"Arrendamiento Puro"|169|32234|33|"Mensual"|0|18543.8396803183|16838537.1|43620.6896551724|18121136.0471839|"Tabla Amort"|2020-05-30 16:57:00|2023-05-01|"No"|NA|"CDMX"|"MXN"
"4027"|"Arrendamiento"|209|32149|38|"Mensual"|48510.937353617|134846.668224436|160742749.68|101790|201970275.122884|"Tabla Amort"|2020-06-05 12:37:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4028"|"Arrendamiento"|373|30383|42|"Mensual"|14677.1000887389|26115.5044173487|44487132.48|67317.7844827586|51394238.7903006|"Tabla Amort"|2020-06-10 09:50:00|2024-02-16|"No"|NA|"BAJA CALIFORNIA"|"MXN"
"4029"|"Arrendamiento"|94|31925|19|"Mensual"|0|71184.9428967892|30410092.23|158.724137931035|38736858.1964071|"Tabla Amort"|2020-06-16 00:00:00|2022-03-16|"No"|NA|"CDMX"|"MXN"
"4030"|"Arrendamiento"|104|32355|10|"Mensual"|0|6680.1986313512|878842.8|14933.7931034483|995784.194241028|"Tabla Amort"|2020-06-16 00:00:00|2021-06-16|"No"|NA|"CDMX"|"MXN"
"4031"|"Arrendamiento"|104|32356|11|"Mensual"|0|8156.40928419986|1245715.68|19092.4137931034|1448020.68589619|"Tabla Amort"|2020-06-16 00:00:00|2021-06-16|"No"|NA|"CDMX"|"MXN"
"4032"|"Arrendamiento"|104|32365|12|"Mensual"|0|5277.70249915641|1054611.36|14933.7931034483|1208914.14249987|"Tabla Amort"|2020-06-16 00:00:00|2021-06-16|"No"|NA|"CDMX"|"MXN"
"4033"|"Arrendamiento"|104|32366|12|"Mensual"|0|7881.19665166091|1054611.36|14933.7931034483|1341532.56211656|"Tabla Amort"|2020-06-16 00:00:00|2021-06-16|"No"|NA|"CDMX"|"MXN"
"4034"|"Arrendamiento"|401|32109|11|"Mensual"|15697.6776182094|34495.9439558701|3603155.16|10947.6206896552|3888552.33953504|"Tabla Amort"|2020-06-16 00:00:00|2021-06-16|"No"|NA|"QUINTANA ROO"|"MXN"
"4035"|"Arrendamiento Puro"|169|31967|29|"Mensual"|0|4437.8500440872|3757864.95|11077.5862068966|4462216.86937111|"Tabla Amort"|2020-06-17 14:16:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4036"|"Arrendamiento Puro"|169|31970|31|"Mensual"|0|3287.87439007044|4017028.05|11077.5862068966|4806768.96472374|"Tabla Amort"|2020-06-17 14:16:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4037"|"Arrendamiento Puro"|169|31971|30|"Mensual"|0|3112.82910378448|3887446.5|11077.5862068966|3915312.67333099|"Tabla Amort"|2020-06-17 14:17:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4038"|"Arrendamiento Puro"|169|31972|40|"Mensual"|0|4451.12693106449|5183262|11077.5862068966|5605847.69551861|"Tabla Amort"|2020-06-17 14:17:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4039"|"Arrendamiento Puro"|169|31973|41|"Mensual"|0|3617.14992629311|5312843.55|11077.5862068966|5380647.79398105|"Tabla Amort"|2020-06-17 14:17:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4040"|"Arrendamiento Puro"|169|31974|34|"Mensual"|0|3828.59432588265|4405772.7|11077.5862068966|5003603.53236715|"Tabla Amort"|2020-06-17 14:17:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4041"|"Arrendamiento Puro"|169|31975|37|"Mensual"|0|2833.06710922726|4794517.35|11077.5862068966|4967386.39667645|"Tabla Amort"|2020-06-17 14:17:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4042"|"Arrendamiento Puro"|169|31976|41|"Mensual"|0|3773.62035964393|5312843.55|11077.5862068966|6870082.30351525|"Tabla Amort"|2020-06-17 14:18:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4043"|"Arrendamiento Puro"|169|31977|39|"Mensual"|0|2950.35095594541|5053680.45|11077.5862068966|5439307.20911459|"Tabla Amort"|2020-06-17 14:18:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4044"|"Arrendamiento Puro"|169|31978|38|"Mensual"|0|3469.93041217545|4924098.9|11077.5862068966|6204455.0308205|"Tabla Amort"|2020-06-17 14:18:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4045"|"Arrendamiento Puro"|169|31979|40|"Mensual"|0|3734.25003536151|5183262|11077.5862068966|5415299.22126215|"Tabla Amort"|2020-06-17 14:18:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4046"|"Arrendamiento Puro"|169|31980|34|"Mensual"|0|4117.52832022307|4405772.7|11077.5862068966|5103043.57901937|"Tabla Amort"|2020-06-17 14:18:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4047"|"Arrendamiento Puro"|169|31981|38|"Mensual"|0|3311.35890253305|4924098.9|11077.5862068966|4950126.20997251|"Tabla Amort"|2020-06-17 14:18:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4048"|"Arrendamiento Puro"|169|31982|28|"Mensual"|0|4022.10542699144|3628283.4|11077.5862068966|3859246.91679999|"Tabla Amort"|2020-06-17 14:18:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4049"|"Arrendamiento Puro"|169|31983|36|"Mensual"|0|4430.97444684197|4664935.8|11077.5862068966|5000256.85647742|"Tabla Amort"|2020-06-17 14:19:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4050"|"Arrendamiento Puro"|169|31984|33|"Mensual"|0|2656.81454522442|4276191.15|11077.5862068966|4419543.75563581|"Tabla Amort"|2020-06-17 14:19:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4051"|"Arrendamiento Puro"|169|31985|41|"Mensual"|0|4735.62504790572|5312843.55|11077.5862068966|5644913.77124081|"Tabla Amort"|2020-06-17 14:19:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4052"|"Arrendamiento Puro"|169|31986|30|"Mensual"|0|2781.36118930699|3887446.5|11077.5862068966|3923111.85641126|"Tabla Amort"|2020-06-17 14:19:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4053"|"Arrendamiento Puro"|169|31987|37|"Mensual"|0|3539.32187480041|4794517.35|11077.5862068966|4866829.07127238|"Tabla Amort"|2020-06-17 14:19:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4054"|"Arrendamiento Puro"|169|31988|39|"Mensual"|0|2673.12865721842|5053680.45|11077.5862068966|5538945.25739714|"Tabla Amort"|2020-06-17 14:19:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4055"|"Arrendamiento Puro"|169|31989|30|"Mensual"|0|3155.95606774284|3887446.5|11077.5862068966|4238514.0471534|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4056"|"Arrendamiento Puro"|169|31990|31|"Mensual"|0|4510.54376282031|4017028.05|11077.5862068966|5093252.59010198|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4057"|"Arrendamiento Puro"|169|31991|42|"Mensual"|0|4283.03615216396|5442425.1|11077.5862068966|6246768.31521215|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4058"|"Arrendamiento Puro"|169|31992|36|"Mensual"|0|4450.80742177645|4664935.8|11077.5862068966|5696957.89936604|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4059"|"Arrendamiento Puro"|169|31993|36|"Mensual"|0|3940.54014773074|4664935.8|11077.5862068966|5143591.09893425|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4060"|"Arrendamiento Puro"|169|31994|37|"Mensual"|0|3944.19880154474|4794517.35|11077.5862068966|5233328.43591416|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4061"|"Arrendamiento Puro"|169|31995|41|"Mensual"|0|4651.31563592259|5312843.55|11077.5862068966|6220235.57402215|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4062"|"Arrendamiento Puro"|169|31996|36|"Mensual"|0|2976.53728925353|4664935.8|11077.5862068966|5817895.92558065|"Tabla Amort"|2020-06-17 14:20:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4063"|"Arrendamiento Puro"|169|31997|28|"Mensual"|0|3013.01321437826|3628283.4|11077.5862068966|4652912.3207055|"Tabla Amort"|2020-06-17 14:21:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4064"|"Arrendamiento Puro"|169|31998|29|"Mensual"|0|2768.58627486321|3757864.95|11077.5862068966|3921117.28744905|"Tabla Amort"|2020-06-17 14:21:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4065"|"Arrendamiento Puro"|169|31999|32|"Mensual"|0|3558.41137552292|4146609.6|11077.5862068966|5007839.45761692|"Tabla Amort"|2020-06-17 14:21:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4066"|"Arrendamiento Puro"|169|32000|35|"Mensual"|0|4412.32353617718|4535354.25|11077.5862068966|5054173.73561377|"Tabla Amort"|2020-06-17 14:21:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4067"|"Arrendamiento Puro"|169|32001|36|"Mensual"|0|3695.50661091876|4664935.8|11077.5862068966|4888296.19448122|"Tabla Amort"|2020-06-17 14:21:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4068"|"Arrendamiento Puro"|169|32002|32|"Mensual"|0|3452.46385598413|4146609.6|11077.5862068966|4512900.31490215|"Tabla Amort"|2020-06-17 14:21:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4069"|"Arrendamiento Puro"|169|32003|29|"Mensual"|0|4260.55413192681|3757864.95|11077.5862068966|4297372.42021226|"Tabla Amort"|2020-06-17 14:21:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4070"|"Arrendamiento Puro"|169|32004|35|"Mensual"|0|3727.04335005859|4535354.25|11077.5862068966|5689888.51433442|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4071"|"Arrendamiento Puro"|169|32005|30|"Mensual"|0|3523.3828384999|3887446.5|11077.5862068966|4479059.21758673|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4072"|"Arrendamiento Puro"|169|32006|38|"Mensual"|0|3975.00552012678|4924098.9|11077.5862068966|5267657.65884562|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4073"|"Arrendamiento Puro"|169|32007|35|"Mensual"|0|4399.43042177155|4535354.25|11077.5862068966|5699041.10429791|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4074"|"Arrendamiento Puro"|169|32008|37|"Mensual"|0|4725.14786160793|4794517.35|11077.5862068966|5853771.06867876|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4075"|"Arrendamiento Puro"|169|32009|37|"Mensual"|0|4029.41772958286|4794517.35|11077.5862068966|5756192.14848546|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4076"|"Arrendamiento Puro"|169|32010|31|"Mensual"|0|4432.92782619522|4017028.05|11077.5862068966|5130130.51107865|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4077"|"Arrendamiento Puro"|169|32011|32|"Mensual"|0|4581.73260354403|4146609.6|11077.5862068966|5165216.54662648|"Tabla Amort"|2020-06-17 14:22:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4078"|"Arrendamiento Puro"|169|32012|34|"Mensual"|0|2853.60029069359|4405772.7|11077.5862068966|5217371.59166167|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4079"|"Arrendamiento Puro"|169|32013|35|"Mensual"|0|3423.76301960458|4535354.25|11077.5862068966|4585018.88697423|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4080"|"Arrendamiento Puro"|169|32014|42|"Mensual"|0|3667.4510373859|5442425.1|11077.5862068966|6552971.58921417|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4081"|"Arrendamiento Puro"|169|32015|31|"Mensual"|0|3283.53900172729|4017028.05|11077.5862068966|4990676.61011346|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4082"|"Arrendamiento Puro"|169|32016|32|"Mensual"|0|3372.251594775|4146609.6|11077.5862068966|4676325.33876431|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4083"|"Arrendamiento Puro"|169|32017|33|"Mensual"|0|3479.68302878666|4276191.15|11077.5862068966|4375442.85182027|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4084"|"Arrendamiento Puro"|169|32018|32|"Mensual"|0|4333.99297994237|4146609.6|11077.5862068966|5202053.78313377|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4085"|"Arrendamiento Puro"|169|32019|40|"Mensual"|0|3055.93039970444|5183262|11077.5862068966|6317583.76567221|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4086"|"Arrendamiento Puro"|169|32020|37|"Mensual"|0|3930.79545580389|4794517.35|11077.5862068966|5093614.94985015|"Tabla Amort"|2020-06-17 14:23:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4087"|"Arrendamiento Puro"|169|32021|35|"Mensual"|0|2615.42128052796|4535354.25|11077.5862068966|5322266.04661458|"Tabla Amort"|2020-06-17 14:24:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4088"|"Arrendamiento Puro"|169|32022|32|"Mensual"|0|3793.76801726715|4146609.6|11077.5862068966|5207222.82247314|"Tabla Amort"|2020-06-17 14:24:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4089"|"Arrendamiento Puro"|402|32408|32|"Mensual"|0|24243.0574744611|24165075.2|21575.9655172414|26700752.036552|"Tabla Amort"|2020-06-30 13:40:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4090"|"Arrendamiento Puro"|402|32410|30|"Mensual"|0|35224.6772638498|31294021.5|29803.8275862069|38806885.6759278|"Tabla Amort"|2020-06-30 13:40:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4091"|"Arrendamiento Puro"|402|32425|29|"Mensual"|0|25170.5616427406|30250887.45|29803.8275862069|39247761.2151486|"Tabla Amort"|2020-06-30 13:41:00|2023-06-01|"No"|NA|"CDMX"|"MXN"
"4092"|"Arrendamiento"|376|32168|37|"Mensual"|26323.8148325592|16582.6025654174|27376316.28|132825|28366034.0767457|"Tabla Amort"|2020-06-30 14:08:00|2023-06-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4093"|"Arrendamiento"|326|32086|38|"Mensual"|0|6592.38283071044|10437703.2|17016.9827586207|10938605.1421|"Tabla Amort"|2020-07-01 00:00:00|2023-07-01|"No"|NA|"CDMX"|"USD"
"4094"|"Arrendamiento"|326|32087|42|"Mensual"|0|6111.24906630346|11536408.8|17016.9827586207|12465798.9377573|"Tabla Amort"|2020-07-01 00:00:00|2023-07-01|"No"|NA|"CDMX"|"USD"
"4095"|"Arrendamiento"|326|32088|36|"Mensual"|0|20622.8129685788|37401419.52|70060.3448275862|39840437.4499418|"Tabla Amort"|2020-07-01 00:00:00|2023-07-01|"No"|NA|"CDMX"|"USD"
"4096"|"Arrendamiento"|22|32386|47|"Mensual"|30396.9210005808|27458.5052109452|82905405.6|240163.663793103|89455645.5130177|"Tabla Amort"|2020-07-02 12:51:00|2024-07-01|"No"|NA|"CDMX"|"MXN"
"4097"|"Arrendamiento"|22|30528|24|"Mensual"|7520.02578770276|13549.5288717696|8137906.56|67413.7931034483|8497714.06546285|"Tabla Amort"|2020-07-03 12:46:00|2022-07-16|"No"|NA|"CDMX"|"MXN"
"4098"|"Arrendamiento"|161|32352|32|"Mensual"|10069.6751708408|7641.30006339248|11555285.76|96551.724137931|12023900.1875399|"Tabla Amort"|2020-07-08 18:06:00|2023-06-16|"No"|NA|"CDMX"|"MXN"
"4099"|"Arrendamiento"|68|28907|14|"Mensual"|0|5853.04489156981|809592|0.0862068965517241|1018009.84211871|"Tabla Amort"|2020-07-16 00:00:00|2021-07-16|"No"|NA|"CDMX"|"MXN"
"4100"|"Arrendamiento"|265|32437|46|"Mensual"|9034.35022104532|12522.8130138861|26314082.88|77586.2068965517|33437206.1994766|"Tabla Amort"|2020-07-17 10:09:00|2024-07-16|"No"|NA|"QUERETARO"|"MXN"
"4101"|"Arrendamiento Puro"|214|32417|55|"Mensual"|0|133818.770655858|312666581.15|120954.189655172|355745881.252147|"Tabla Amort"|2020-07-17 12:21:00|2024-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"4102"|"Arrendamiento Puro"|214|32484|43|"Mensual"|0|110571.64621685|224429907.74|111048.939655172|235259166.995177|"Tabla Amort"|2020-07-17 12:21:00|2024-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"4103"|"Arrendamiento Puro"|214|32485|56|"Mensual"|0|47539.054215863|105888255.2|40231.0948275862|113108935.010824|"Tabla Amort"|2020-07-17 12:21:00|2024-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"4104"|"Arrendamiento Puro"|214|32486|45|"Mensual"|0|32182.4091446762|54722558.25|25873.5431034483|70145391.1259567|"Tabla Amort"|2020-07-17 12:21:00|2024-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"4105"|"Arrendamiento Puro"|214|32487|51|"Mensual"|0|62870.3680650493|127045794|53002.0086206897|157928965.20655|"Tabla Amort"|2020-07-17 12:21:00|2024-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"4106"|"Arrendamiento Puro"|214|32488|40|"Mensual"|0|9426.86908452249|15086041.2|8024.49137931035|17321183.1422159|"Tabla Amort"|2020-07-17 12:21:00|2024-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"4107"|"Arrendamiento Puro"|367|32462|42|"Mensual"|0|26270.4900198033|43546265.7|29623.3103448276|49687236.5223471|"Tabla Amort"|2020-07-23 19:21:00|2023-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"4108"|"Arrendamiento"|310|32431|13|"Mensual"|0|5780.06607502804|1209535.08|9405.24137931035|1361186.82357269|"Tabla Amort"|2020-07-24 13:41:00|2021-07-01|"No"|NA|"QUINTANA ROO"|"MXN"
"4109"|"Arrendamiento"|403|32527|18|"Mensual"|0|12821.8100728845|3438880.92|10922.7672413793|4247043.89169367|"Tabla Amort"|2020-07-30 10:10:00|2022-02-01|"No"|NA|"CDMX"|"MXN"
"4110"|"Arrendamiento"|375|32525|13|"Mensual"|2453.74586946889|5516.50185276474|839838.48|587.086206896552|1020031.40913034|"Tabla Amort"|2020-07-30 12:57:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4111"|"Arrendamiento"|194|32121|43|"Mensual"|5560.43940795738|8850.44796913513|16576123.32|62103.1724137931|18115985.5123563|"Tabla Amort"|2020-07-30 17:14:00|2023-07-01|"No"|NA|"QUINTANA ROO"|"MXN"
"4112"|"Arrendamiento"|265|32506|36|"Mensual"|3182.8038480808|4276.25394375132|6297847.2|1297.41379310345|6880398.09858189|"Tabla Amort"|2020-07-31 18:32:00|2023-08-01|"No"|NA|"QUERETARO"|"MXN"
"4113"|"Arrendamiento Puro"|202|32459|25|"Mensual"|0|50551.0309023863|34981539.5|60837.4655172414|43632261.1738517|"Tabla Amort"|2020-07-31 18:37:00|2022-07-01|"No"|NA|"NUEVO LEON"|"MXN"
"4114"|"Arrendamiento Puro"|202|32460|22|"Mensual"|0|37676.1775815614|17424767.8|34436.3017241379|20517493.4882736|"Tabla Amort"|2020-07-31 18:37:00|2022-07-01|"No"|NA|"NUEVO LEON"|"MXN"
"4115"|"Arrendamiento"|104|32528|12|"Mensual"|0|5769.19774640035|1177928.64|16891.1982758621|1363660.60816455|"Tabla Amort"|2020-08-01 00:00:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4116"|"Arrendamiento"|104|32529|12|"Mensual"|0|7525.25451692149|991131.84|14025.6034482759|1006537.28951991|"Tabla Amort"|2020-08-01 00:00:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4117"|"Arrendamiento"|104|32532|11|"Mensual"|0|7271.30012676047|1079767.92|16891.1982758621|1322828.72967315|"Tabla Amort"|2020-08-01 00:00:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4118"|"Arrendamiento"|104|32533|10|"Mensual"|0|6428.03574287307|825943.2|14025.6034482759|860202.012928572|"Tabla Amort"|2020-08-01 00:00:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4119"|"Arrendamiento"|104|32534|13|"Mensual"|0|8697.36751664849|1073726.16|14025.6034482759|1144652.60841808|"Tabla Amort"|2020-08-01 00:00:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4120"|"Arrendamiento"|104|32535|14|"Mensual"|0|6171.01223379374|1156320.48|14025.6034482759|1484970.89802301|"Tabla Amort"|2020-08-01 00:00:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4121"|"Arrendamiento"|104|32536|12|"Mensual"|0|6145.95926081624|991131.84|14025.6034482759|1075012.78620704|"Tabla Amort"|2020-08-01 00:00:00|2021-08-01|"No"|NA|"CDMX"|"MXN"
"4122"|"Arrendamiento"|39|31926|39|"Mensual"|9844.9381219584|15365.6049247253|18685723.68|99351.724137931|19579764.6518022|"Tabla Amort"|2020-08-01 00:00:00|2023-08-01|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4123"|"Arrendamiento"|386|32477|25|"Mensual"|10300.1992006057|29468.2030762673|14786718|15318|17404060.4096919|"Tabla Amort"|2020-08-01 00:00:00|2022-08-01|"No"|NA|"TAMAULIPAS"|"MXN"
"4124"|"Arrendamiento"|386|32478|25|"Mensual"|15674.9622737466|46595.3131646541|30863586|31972.5|35436407.7247455|"Tabla Amort"|2020-08-01 00:00:00|2022-08-01|"No"|NA|"TAMAULIPAS"|"MXN"
"4125"|"Arrendamiento"|404|30460|20|"Mensual"|6536.05303993184|5699.0044368749|3875323.2|68891.3793103448|4551872.94723422|"Tabla Amort"|2020-08-01 00:00:00|2022-08-01|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4126"|"Arrendamiento"|287|32507|38|"Mensual"|8352.8238018018|12221.5924667359|14026788|87241.3793103448|16178146.3684007|"Tabla Amort"|2020-08-04 13:35:00|2023-08-01|"No"|NA|"CDMX"|"MXN"
"4127"|"Arrendamiento"|281|32505|37|"Mensual"|11649.8412188147|8648.92466857811|16419683.88|3248.70689655172|17198292.4420876|"Tabla Amort"|2020-08-07 10:32:00|2023-08-01|"No"|NA|"CDMX"|"MXN"
"4128"|"Arrendamiento"|188|32483|3|"Mensual"|0|19952.9826461698|219415.41|584.327586206897|232970.894875443|"Tabla Amort"|2020-08-11 16:58:00|2020-11-01|"No"|NA|"JALISCO"|"MXN"
"4129"|"Arrendamiento"|96|32422|52|"Mensual"|21702.1434393246|53019.7575915655|148234968.96|495689.655172414|157175887.527385|"Tabla Amort"|2020-08-16 00:00:00|2024-08-16|"No"|NA|"MORELOS"|"MXN"
"4130"|"Arrendamiento"|96|32423|47|"Mensual"|5793.22200734168|24656.180292351|53592656.16|198275.862068966|61184293.6314389|"Tabla Amort"|2020-08-16 00:00:00|2024-08-16|"No"|NA|"MORELOS"|"MXN"
"4131"|"Arrendamiento"|405|32479|34|"Mensual"|25902.4901141925|32167.440939104|36720893.52|43232.7586206897|45354038.7239744|"Tabla Amort"|2020-08-16 00:00:00|2023-08-16|"No"|NA|"TAMAULIPAS"|"MXN"
"4132"|"Arrendamiento"|405|32481|42|"Mensual"|11272.4165694974|32267.8889048081|45361103.76|43232.7586206897|46157207.4268399|"Tabla Amort"|2020-08-16 00:00:00|2023-08-16|"No"|NA|"TAMAULIPAS"|"MXN"
"4133"|"Arrendamiento Puro"|319|32539|36|"Mensual"|0|65841.5617987092|107015743.8|84933.1293103448|125735146.879481|"Tabla Amort"|2020-08-27 19:09:00|2023-08-01|"No"|NA|"NUEVO LEON"|"MXN"
"4134"|"Arrendamiento Puro"|319|32614|40|"Mensual"|0|38413.0121820444|42399238|30285.1724137931|50098072.1499355|"Tabla Amort"|2020-08-27 19:10:00|2023-08-01|"No"|NA|"NUEVO LEON"|"MXN"
"4135"|"Arrendamiento Puro"|319|32615|29|"Mensual"|0|18850.5777950849|26103912.1|25718.1465517241|30937450.6932859|"Tabla Amort"|2020-08-27 19:10:00|2023-08-01|"No"|NA|"NUEVO LEON"|"MXN"
"4136"|"Arrendamiento"|348|32595|29|"Mensual"|281865.346791697|276215.401366408|279585277.56|211076.24137931|359746253.276096|"Tabla Amort"|2020-08-28 14:32:00|2023-09-01|"No"|NA|"NUEVO LEON"|"MXN"
"4137"|"Arrendamiento"|262|30541|32|"Mensual"|7488.0277996053|4322.4774401451|7093382.4|66655.8620689655|8976553.03942968|"Tabla Amort"|2020-08-28 17:12:00|2023-03-01|"No"|NA|"CDMX"|"MXN"
"4138"|"Arrendamiento"|407|32571|29|"Mensual"|32019.9207081756|39187.9723055043|32746719.96|26078.474137931|36660723.4450839|"Tabla Amort"|2020-08-31 14:56:00|2023-09-01|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4139"|"Arrendamiento"|209|32573|43|"Mensual"|17802.3413733326|45091.2919558583|72076273.2|136272.75862069|92409676.128303|"Tabla Amort"|2020-08-31 20:14:00|2023-09-01|"No"|NA|"CDMX"|"MXN"
"4140"|"Arrendamiento"|99|32489|29|"Mensual"|14066.7259796091|9156.2244492602|10008786.24|59402.6551724138|10512045.6248488|"Tabla Amort"|2020-09-01 00:00:00|2023-09-01|"No"|NA|"CDMX"|"MXN"
"4141"|"Arrendamiento"|407|32572|39|"Mensual"|21723.0112342773|23946.2584772909|29804687.64|17649.4913793103|31383560.144759|"Tabla Amort"|2020-09-01 00:00:00|2023-09-01|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4142"|"Arrendamiento"|407|32648|35|"Mensual"|128317.270396378|266226.941550099|331754333.4|218907.637931034|338048329.46133|"Tabla Amort"|2020-09-10 18:58:00|2023-09-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4143"|"Arrendamiento"|407|32647|37|"Mensual"|99489.3142163522|137139.204468674|191756837.88|119691|234424730.627818|"Tabla Amort"|2020-09-10 18:59:00|2023-09-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4144"|"Arrendamiento"|407|32651|33|"Mensual"|28231.2451511727|59585.5750164336|57363387.84|40145.1637931034|61585373.8167011|"Tabla Amort"|2020-09-10 19:02:00|2023-09-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"4145"|"Arrendamiento"|407|32654|39|"Mensual"|36994.9194192345|33032.7709772906|38752604.28|22948.1982758621|41437794.8223751|"Tabla Amort"|2020-09-15 09:46:00|2023-09-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
